Date,Open,High,Low,Close,Volume,등락률,Adj Close
2023-12-04,429500,436000,428000,430000,238728,0.3500583430571762,430000
2023-12-05,425000,434500,423000,430000,156615,0.0,430000
2023-12-06,430500,435000,424500,424500,178434,-1.2790697674418605,424500
2023-12-07,428000,429500,420000,426500,166343,0.47114252061248524,426500
2023-12-08,431500,436000,427500,430500,156894,0.9378663540445485,430500
2023-12-11,434000,434000,427000,428500,139380,-0.4645760743321719,428500
2023-12-12,427000,430500,424000,424500,174436,-0.9334889148191364,424500
2023-12-13,423000,424500,409500,410000,260657,-3.415783274440518,410000
2023-12-14,419500,422500,415000,422500,330547,3.048780487804878,422500
2023-12-15,426500,431000,422000,422000,341008,-0.1183431952662722,422000
2023-12-18,429500,430000,422000,422000,207795,0.0,422000
2023-12-19,422000,428000,419000,426000,195288,0.9478672985781991,426000
2023-12-20,429000,434000,428000,432500,243818,1.5258215962441315,432500
2023-12-21,428500,430000,421000,423000,198534,-2.1965317919075145,423000
2023-12-22,425500,425500,419000,419500,181449,-0.8274231678486997,419500
2023-12-26,423500,423500,415000,415500,150973,-0.9535160905840285,415500
2023-12-27,417000,422000,417000,421000,130675,1.3237063778580023,421000
2023-12-28,421500,427500,421000,427500,190673,1.5439429928741093,427500
2024-01-02,425000,429500,422000,429500,152929,0.46783625730994155,429500
2024-01-03,425500,426000,416000,416000,196510,-3.143189755529686,416000
2024-01-04,414000,419000,410000,419000,131106,0.7211538461538461,419000
2024-01-05,416500,420500,414500,416000,138131,-0.7159904534606205,416000
2024-01-08,419500,419500,414500,415000,112716,-0.2403846153846154,415000
2024-01-09,419500,419500,415000,417500,141094,0.6024096385542169,417500
2024-01-10,417500,417500,405500,410500,195832,-1.6766467065868262,410500
2024-01-11,409500,420000,409500,415500,234974,1.2180267965895248,415500
2024-01-12,415000,415500,409000,413000,151154,-0.601684717208183,413000
2024-01-15,409000,409500,397000,399500,283565,-3.2687651331719128,399500
2024-01-16,396500,404000,394500,400500,246497,0.2503128911138924,400500
2024-01-17,400000,400500,387000,390000,263868,-2.6217228464419478,390000
2024-01-18,390000,399000,387000,390500,190739,0.1282051282051282,390500
2024-01-19,390500,397000,378500,383500,263399,-1.792573623559539,383500
2024-01-22,383500,387000,371500,372000,214410,-2.9986962190352022,372000
2024-01-23,370500,379000,370500,373500,170955,0.4032258064516129,373500
2024-01-24,372500,385000,370500,380500,218985,1.8741633199464525,380500
2024-01-25,375000,375500,363000,368000,317036,-3.28515111695138,368000
2024-01-26,364000,392000,362000,381000,331129,3.532608695652174,381000
2024-01-29,385000,387000,377500,377500,216167,-0.9186351706036745,377500
2024-01-30,382500,387500,373000,375000,222999,-0.6622516556291391,375000
2024-01-31,379000,387500,377000,381000,212973,1.6,381000
2024-02-01,378000,383000,373000,381500,232165,0.13123359580052493,381500
2024-02-02,384500,392500,381500,387500,261741,1.5727391874180863,387500
2024-02-05,389000,393000,385500,389000,210367,0.3870967741935484,389000
2024-02-06,385000,387500,376000,377000,196337,-3.0848329048843186,377000
2024-02-07,382000,394000,382000,386000,244380,2.3872679045092835,386000
2024-02-08,397500,397500,386500,394000,314399,2.072538860103627,394000
2024-02-13,395000,395500,390000,393500,178139,-0.12690355329949238,393500
2024-02-14,390000,390000,380000,388000,184384,-1.3977128335451081,388000
2024-02-15,393500,397500,389000,395500,192353,1.9329896907216495,395500
2024-02-16,401500,412000,401000,410000,354959,3.6662452591656134,410000
2024-02-19,412000,412500,395500,397500,289496,-3.048780487804878,397500
2024-02-20,397500,404500,392000,404000,157923,1.6352201257861636,404000
2024-02-21,402500,408000,398000,407000,153418,0.7425742574257426,407000
2024-02-22,410000,415500,405000,408500,177713,0.36855036855036855,408500
2024-02-23,411500,411500,402000,402000,146754,-1.591187270501836,402000
2024-02-26,402500,414000,402000,409500,142484,1.8656716417910446,409500
2024-02-27,413500,417000,400500,403500,138018,-1.465201465201465,403500
2024-02-28,403500,408500,399500,400500,133998,-0.7434944237918215,400500
2024-02-29,399000,407000,394000,401500,355999,0.24968789013732834,401500
2024-03-04,401000,406000,398500,398500,170895,-0.7471980074719801,398500
2024-03-05,396000,398500,387000,387500,240864,-2.7603513174404015,387500
2024-03-06,386500,391000,386000,387000,118343,-0.12903225806451613,387000
2024-03-07,391000,402000,387500,399500,199901,3.229974160206718,399500
2024-03-08,403500,406500,399500,402500,162446,0.7509386733416771,402500
2024-03-11,402500,407000,399000,400500,104044,-0.4968944099378882,400500
2024-03-12,404500,420000,404500,419500,381220,4.7440699126092385,419500
2024-03-13,419500,422000,415000,418500,212299,-0.23837902264600713,418500
2024-03-14,416500,417000,405000,416000,306911,-0.5973715651135006,416000
2024-03-15,407000,410000,398500,398500,247909,-4.206730769230769,398500
2024-03-18,402000,408500,401000,407500,134399,2.258469259723965,407500
2024-03-19,412000,412000,402000,403000,118968,-1.1042944785276074,403000
2024-03-20,405000,410000,404000,407500,114805,1.1166253101736971,407500
2024-03-21,409500,414000,409000,413500,154423,1.4723926380368098,413500
2024-03-22,410500,415500,409000,413500,136480,0.0,413500
2024-03-25,416500,417000,412000,414500,162037,0.24183796856106407,414500
2024-03-26,417000,417500,405500,406000,198659,-2.0506634499396865,406000
2024-03-27,406000,412500,404500,409000,138182,0.7389162561576355,409000
2024-03-28,410000,411000,401000,401500,183993,-1.8337408312958436,401500
2024-03-29,401500,402500,393000,395000,200531,-1.61892901618929,395000
2024-04-01,395000,398500,392500,395500,105333,0.12658227848101267,395500
2024-04-02,395500,400000,392500,393000,163860,-0.6321112515802781,393000
2024-04-03,391500,391500,376000,376000,365852,-4.325699745547073,376000
2024-04-04,379500,384000,376000,379500,175633,0.9308510638297872,379500
2024-04-05,375500,380000,373000,376000,152154,-0.922266139657444,376000
2024-04-08,374000,375500,358000,373000,307183,-0.7978723404255319,373000
2024-04-09,376500,382500,372500,374000,180102,0.2680965147453083,374000
2024-04-11,368500,380000,365000,380000,341170,1.6042780748663104,380000
2024-04-12,380000,381500,371500,371500,172629,-2.236842105263158,371500
2024-04-15,367000,377000,365500,373000,106708,0.4037685060565276,373000
2024-04-16,368000,372500,366000,366000,119203,-1.876675603217158,366000
2024-04-17,366000,372000,364000,364500,99287,-0.4098360655737705,364500
2024-04-18,364000,378500,364000,377000,156443,3.4293552812071333,377000
2024-04-19,372000,372000,364500,367000,143664,-2.6525198938992043,367000
2024-04-22,373000,378500,369000,378500,144221,3.1335149863760217,378500
2024-04-23,377000,379000,370000,370000,121904,-2.2457067371202113,370000
2024-04-24,380500,389500,378000,385000,241390,4.054054054054054,385000
2024-04-25,380000,381000,372000,372500,176196,-3.2467532467532463,372500
2024-04-26,373000,375000,367500,372000,143701,-0.1342281879194631,372000
2024-04-29,375000,378500,372000,378500,150391,1.747311827956989,378500
2024-04-30,382500,390000,382500,389000,276918,2.7741083223249667,389000
2024-05-02,385000,392000,381000,389000,121266,0.0,389000
2024-05-03,391000,394000,387000,391000,121565,0.5141388174807198,391000
2024-05-07,394500,397000,390500,391500,117367,0.1278772378516624,391500
2024-05-08,391000,395000,387500,393000,144291,0.38314176245210724,393000
2024-05-09,390000,393000,383000,388500,239286,-1.1450381679389312,388500
2024-05-10,390500,390500,383500,383500,115093,-1.287001287001287,383500
2024-05-13,384000,384500,379000,381500,125868,-0.5215123859191656,381500
2024-05-14,382500,388000,382500,385500,119763,1.0484927916120577,385500
2024-05-16,389000,390000,381500,381500,140797,-1.0376134889753565,381500
2024-05-17,381500,384000,376000,376500,175717,-1.310615989515072,376500
2024-05-20,379000,379500,370000,372000,159484,-1.1952191235059761,372000
2024-05-21,367500,370000,364000,364500,224181,-2.0161290322580645,364500
2024-05-22,366500,369500,364000,364000,130152,-0.1371742112482853,364000
2024-05-23,364000,366000,360000,362000,157841,-0.5494505494505495,362000
2024-05-24,358500,359000,355500,356000,213011,-1.6574585635359116,356000
2024-05-27,357000,366000,355500,364500,157232,2.387640449438202,364500
2024-05-28,363500,363500,359000,360000,136480,-1.2345679012345678,360000
2024-05-29,356500,361000,342000,342000,386788,-5.0,342000
2024-05-30,342000,343500,326000,328000,401661,-4.093567251461988,328000
2024-05-31,331500,335500,328000,331000,264516,0.9146341463414633,331000
2024-06-03,330500,341000,329500,332000,194056,0.3021148036253776,332000
2024-06-04,329500,340000,329000,336500,146087,1.355421686746988,336500
2024-06-05,339000,359500,338000,351500,395864,4.457652303120357,351500
2024-06-07,355000,360000,352500,359000,208870,2.1337126600284493,359000
2024-06-10,355500,358500,350000,353000,180618,-1.6713091922005572,353000
2024-06-11,354000,365000,353000,356500,219013,0.9915014164305949,356500
2024-06-12,356500,361000,350500,351500,163853,-1.402524544179523,351500
2024-06-13,356000,363000,349000,363000,412793,3.2716927453769555,363000
2024-06-14,363000,363000,349000,349000,302758,-3.8567493112947657,349000
2024-06-17,345000,346000,336500,336500,273382,-3.5816618911174785,336500
2024-06-18,340000,343500,331000,331000,213956,-1.634472511144131,331000
2024-06-19,332500,344500,332000,343000,220974,3.625377643504532,343000
2024-06-20,343000,346000,340000,340000,105297,-0.8746355685131195,340000
2024-06-21,338000,343000,333000,333000,165513,-2.0588235294117645,333000
2024-06-24,334000,336000,330500,331000,102798,-0.6006006006006006,331000
2024-06-25,334000,336000,331000,331000,124542,0.0,331000
2024-06-26,330500,338000,330000,331000,113087,0.0,331000
2024-06-27,331500,334000,327500,328000,122751,-0.906344410876133,328000
2024-06-28,327000,331500,322500,326500,152685,-0.45731707317073167,326500
2024-07-01,328000,348500,325500,347000,305328,6.278713629402756,347000
2024-07-02,353000,362000,341500,343500,352020,-1.0086455331412103,343500
2024-07-03,360000,369500,353000,358000,714015,4.2212518195050945,358000
2024-07-04,364000,367000,355500,359000,226816,0.27932960893854747,359000
2024-07-05,359000,361500,352000,357500,207422,-0.4178272980501393,357500
2024-07-08,358000,364000,352500,358500,229191,0.27972027972027974,358500
2024-07-09,359000,370000,358000,363000,273777,1.2552301255230125,363000
2024-07-10,363000,367000,360500,362000,172607,-0.27548209366391185,362000
2024-07-11,364500,375000,357500,375000,516468,3.591160220994475,375000
2024-07-12,371000,375000,368500,373000,182104,-0.5333333333333333,373000
2024-07-15,373000,373500,357500,358500,245160,-3.8873994638069704,358500
2024-07-16,359000,360000,343000,346500,345755,-3.3472803347280333,346500
2024-07-17,346000,348000,335500,336500,262255,-2.886002886002886,336500
2024-07-18,333000,342500,331500,335000,197622,-0.44576523031203563,335000
2024-07-19,335000,347500,335000,345500,237970,3.134328358208955,345500
2024-07-22,343000,343000,328000,328500,268882,-4.92040520984081,328500
2024-07-23,330500,333500,324000,326000,152694,-0.76103500761035,326000
2024-07-24,324000,330000,320000,321500,158027,-1.3803680981595092,321500
2024-07-25,315000,342500,313000,332500,464700,3.421461897356143,332500
2024-07-26,332000,334000,322500,325000,165067,-2.2556390977443606,325000
2024-07-29,323500,333000,321500,329500,95268,1.3846153846153846,329500
2024-07-30,326000,342000,326000,333000,164442,1.062215477996965,333000
2024-07-31,334000,335000,323000,324000,181873,-2.7027027027027026,324000
2024-08-01,325000,337000,322000,333500,219837,2.9320987654320985,333500
2024-08-02,326000,337500,324000,336000,200803,0.7496251874062968,336000
2024-08-05,332500,340000,311000,322000,408563,-4.166666666666666,322000
2024-08-06,331500,342000,328000,337000,370935,4.658385093167702,337000
2024-08-07,332500,338500,322500,324500,290231,-3.7091988130563793,324500
2024-08-08,324500,325500,311000,321000,425356,-1.078582434514638,321000
2024-08-09,323000,329000,317000,322000,260609,0.3115264797507788,322000
2024-08-12,321000,330000,321000,328500,144514,2.018633540372671,328500
2024-08-13,325500,331500,322000,329500,127711,0.30441400304414,329500
2024-08-14,334000,342000,332000,337000,196856,2.2761760242792106,337000
2024-08-16,343500,344500,335500,336500,151534,-0.1483679525222552,336500
2024-08-19,336500,336500,328000,329500,126345,-2.080237741456166,329500
2024-08-20,333000,334000,327000,330000,104179,0.15174506828528073,330000
2024-08-21,333000,353000,332000,350000,489967,6.0606060606060606,350000
2024-08-22,351500,364000,348500,363000,474976,3.7142857142857144,363000
2024-08-23,359500,366000,357000,359000,232206,-1.1019283746556474,359000
2024-08-26,365500,378000,361500,378000,512014,5.2924791086350975,378000
2024-08-27,378500,383000,371500,376500,341089,-0.3968253968253968,376500
2024-08-28,375000,379000,366500,368500,259901,-2.1248339973439574,368500
2024-08-29,371000,394000,370000,391000,725018,6.1058344640434195,391000
2024-08-30,391000,391500,381500,388000,316463,-0.7672634271099744,388000
2024-09-02,392000,416500,392000,412000,792620,6.185567010309279,412000
2024-09-03,416500,419000,407000,411000,340713,-0.24271844660194172,411000
2024-09-04,399000,410000,396500,399500,373803,-2.798053527980535,399500
2024-09-05,410500,418000,401000,410000,463032,2.6282853566958697,410000
2024-09-06,412000,412500,392500,395000,419682,-3.6585365853658534,395000
2024-09-09,388500,404000,386000,399500,302125,1.139240506329114,399500
2024-09-10,398500,400000,378000,379500,421418,-5.006257822277847,379500
2024-09-11,380500,402500,380500,399000,365687,5.138339920948617,399000
2024-09-12,403500,414000,395000,414000,361481,3.7593984962406015,414000
2024-09-13,413500,414000,399500,399500,302530,-3.5024154589371985,399500
2024-09-19,405000,409500,391000,391500,303860,-2.002503128911139,391500
2024-09-20,398500,407000,392500,393500,468352,0.5108556832694764,393500
2024-09-23,397000,402500,390500,397000,233849,0.8894536213468869,397000
2024-09-24,401000,413000,401000,413000,447420,4.030226700251889,413000
2024-09-25,415000,420000,409000,413500,349449,0.12106537530266344,413500
2024-09-26,410500,415500,402500,413500,304509,0.0,413500
2024-09-27,413000,418000,406500,414500,250953,0.24183796856106407,414500
2024-09-30,419500,430000,414500,414500,445787,0.0,414500
2024-10-02,409500,421500,408500,408500,245424,-1.4475271411338964,408500
2024-10-04,403500,406000,396000,403500,255155,-1.2239902080783354,403500
2024-10-07,413500,426000,409000,420000,433698,4.089219330855019,420000
2024-10-08,416500,444000,412000,436500,803706,3.9285714285714284,436500
2024-10-10,432000,433000,421000,427000,635669,-2.176403207331042,427000
2024-10-11,426500,428500,408500,411000,441897,-3.747072599531616,411000
2024-10-14,407500,413500,402500,406000,245480,-1.2165450121654502,406000
2024-10-15,407500,409000,389500,403500,631127,-0.6157635467980296,403500
2024-10-16,415000,415000,404500,404500,495248,0.24783147459727387,404500
2024-10-17,403000,411000,397000,397000,250437,-1.8541409147095178,397000
2024-10-18,396500,399000,385000,388500,250780,-2.141057934508816,388500
2024-10-21,389000,393500,387500,389500,135508,0.2574002574002574,389500
2024-10-22,386500,388000,376500,381500,213207,-2.053915275994865,381500
2024-10-23,381500,405500,381500,403000,332684,5.6356487549148095,403000
2024-10-24,411000,419000,403000,406500,405512,0.8684863523573202,406500
2024-10-25,419000,419000,406500,407000,242245,0.12300123001230012,407000
2024-10-28,403000,417500,403000,416500,360352,2.334152334152334,416500
2024-10-29,410000,412500,400500,409000,281126,-1.800720288115246,409000
2024-10-30,406500,417500,405000,411500,174514,0.6112469437652812,411500
2024-10-31,408000,417000,404500,407500,266013,-0.9720534629404617,407500
2024-11-01,405000,419000,404500,412500,254445,1.2269938650306749,412500
2024-11-04,417000,427000,408000,426000,418485,3.272727272727273,426000
2024-11-05,422000,425500,416500,420000,177179,-1.4084507042253522,420000
2024-11-06,426500,429000,386000,390500,689223,-7.023809523809524,390500
2024-11-07,389000,391000,375000,386000,456391,-1.1523687580025608,386000
2024-11-08,394500,408500,394000,398500,379413,3.2383419689119166,398500
2024-11-11,435000,435500,415000,416000,969362,4.391468005018821,416000
2024-11-12,418000,433500,416000,427000,642992,2.644230769230769,427000
2024-11-13,421500,425000,411500,412000,349926,-3.51288056206089,412000
2024-11-14,421500,423000,405000,422000,461180,2.4271844660194173,422000
2024-11-15,403000,403500,371000,371000,1016392,-12.085308056872037,371000
2024-11-18,375000,385500,375000,383500,365846,3.3692722371967654,383500
2024-11-19,384500,395500,380500,393500,292704,2.607561929595828,393500
2024-11-20,393500,402500,390000,400500,216309,1.7789072426937738,400500
2024-11-21,399000,406500,394500,400500,209853,0.0,400500
2024-11-22,403500,409500,402000,405000,142194,1.1235955056179776,405000
2024-11-25,410000,425000,408000,419500,446632,3.580246913580247,419500
2024-11-26,417000,422000,405000,406000,215592,-3.2181168057210967,406000
2024-11-27,408500,414000,399500,400500,174304,-1.354679802955665,400500
2024-11-28,400000,405500,399000,402500,116484,0.4993757802746567,402500
2024-11-29,400000,402500,380000,381500,280997,-5.217391304347826,381500
2024-12-02,387000,397500,385000,391500,185989,2.621231979030144,391500
2024-12-03,393500,401000,385000,397000,241946,1.40485312899106,397000
2024-12-04,391000,395000,384500,389000,246025,-2.0151133501259446,389000
2024-12-05,389000,395000,382000,382000,170616,-1.7994858611825193,382000
2024-12-06,383000,397000,383000,390500,265117,2.225130890052356,390500
2024-12-09,385500,397500,379500,387500,254353,-0.7682458386683738,387500
2024-12-10,392000,396000,384500,385000,249658,-0.6451612903225806,385000
2024-12-11,388000,391000,376500,378000,260700,-1.8181818181818181,378000
2024-12-12,383000,404500,374000,404500,586555,7.01058201058201,404500
2024-12-13,396000,400000,389500,400000,330114,-1.1124845488257107,400000
2024-12-16,399000,402500,394500,398000,204346,-0.5,398000
2024-12-17,398500,405000,378500,382500,392455,-3.8944723618090453,382500
2024-12-18,384000,386000,380000,381500,208785,-0.261437908496732,381500
2024-12-19,373500,380000,368000,372000,247458,-2.490170380078637,372000
2024-12-20,375000,377000,356000,357500,359300,-3.8978494623655915,357500
2024-12-23,359000,361500,345000,359000,284110,0.4195804195804196,359000
2024-12-24,361500,362000,350000,350000,172107,-2.5069637883008355,350000
2024-12-26,351500,352000,343500,344500,174814,-1.5714285714285716,344500
2024-12-27,341000,350500,340500,348000,200696,1.0159651669085632,348000
2024-12-30,345000,358500,345000,348000,169683,0.0,348000
2025-01-02,348500,352500,342500,346000,139219,-0.5747126436781609,346000
2025-01-03,343000,360500,343000,356000,237676,2.8901734104046244,356000
2025-01-06,358000,365500,353500,361500,205797,1.544943820224719,361500
2025-01-07,363500,372000,361500,365500,236305,1.1065006915629323,365500
2025-01-08,364500,376000,364000,373500,356433,2.188782489740082,373500
2025-01-09,371500,373000,348500,358500,694920,-4.016064257028113,358500
2025-01-10,356000,357500,348000,348500,280639,-2.789400278940028,348500
2025-01-13,346500,350500,345500,347500,165688,-0.2869440459110474,347500
2025-01-14,350000,360000,350000,358000,290092,3.0215827338129495,358000
2025-01-15,359000,361000,351500,351500,149879,-1.8156424581005588,351500
2025-01-16,358500,361500,352000,352000,162319,0.1422475106685633,352000
2025-01-17,352000,355500,350500,350500,151960,-0.4261363636363636,350500
2025-01-20,352000,372000,351500,370500,402884,5.706134094151213,370500
2025-01-21,365000,370000,349500,354500,317052,-4.318488529014845,354500
2025-01-22,356000,363000,355500,360000,158528,1.5514809590973202,360000
2025-01-23,356500,359500,353500,353500,136125,-1.8055555555555554,353500
2025-01-24,355500,357500,348000,353500,126762,0.0,353500
2025-01-31,353500,356500,346500,352000,147908,-0.4243281471004243,352000
2025-02-03,345000,345500,335000,336500,225738,-4.403409090909091,336500
2025-02-04,340500,343500,332000,333000,196605,-1.040118870728083,333000
2025-02-05,336000,347000,335000,345000,171086,3.6036036036036037,345000
2025-02-06,344500,350500,338500,342000,129145,-0.8695652173913043,342000
2025-02-07,341500,345000,336000,336000,119390,-1.7543859649122806,336000
2025-02-10,333000,349500,329000,346500,230067,3.125,346500
2025-02-11,348000,350500,342500,343000,178558,-1.0101010101010102,343000
2025-02-12,343500,347500,338000,338500,165759,-1.3119533527696794,338500
2025-02-13,341500,366500,341000,358000,672554,5.760709010339734,358000
2025-02-14,355500,359500,352000,353000,162202,-1.3966480446927374,353000
2025-02-17,354500,362000,352500,353500,166506,0.141643059490085,353500
2025-02-18,355000,355000,347500,350500,132978,-0.8486562942008486,350500
2025-02-19,353500,370500,353500,366000,332886,4.42225392296719,366000
2025-02-20,367500,378500,365000,376500,316958,2.8688524590163933,376500
2025-02-21,378500,379000,373500,378500,141193,0.5312084993359893,378500
2025-02-24,377500,386500,375000,385500,237103,1.8494055482166447,385500
2025-02-25,386000,386000,372500,373500,140338,-3.11284046692607,373500
2025-02-26,369500,376000,368000,374000,143098,0.13386880856760375,374000
2025-02-27,374000,375000,366500,370500,124821,-0.9358288770053476,370500
2025-02-28,366000,368000,351500,352000,291801,-4.993252361673414,352000
2025-03-04,351000,351500,332000,332000,361892,-5.681818181818182,332000
2025-03-05,336000,339000,327500,334000,306239,0.6024096385542169,334000
2025-03-06,337500,343500,331500,334000,251173,0.0,334000
2025-03-07,331000,341000,328000,339000,208637,1.4970059880239521,339000
2025-03-10,339000,352000,336000,349500,273181,3.0973451327433628,349500
2025-03-11,338500,344500,336000,341000,150783,-2.432045779685265,341000
2025-03-12,344000,349500,341500,348500,189492,2.1994134897360706,348500
2025-03-13,352500,354500,338500,340500,336473,-2.295552367288379,340500
2025-03-14,339500,340000,325000,326500,448904,-4.1116005873715125,326500
2025-03-17,328000,330500,325000,325000,255211,-0.45941807044410415,325000
2025-03-18,326500,332000,325000,325000,184156,0.0,325000
2025-03-19,326000,333000,325000,330500,251845,1.6923076923076923,330500
2025-03-20,334500,337500,330500,334500,224094,1.2102874432677762,334500
2025-03-21,334000,335000,324000,329000,302913,-1.6442451420029895,329000
2025-03-24,331000,335000,328500,331500,148739,0.7598784194528876,331500
2025-03-25,336500,342500,334000,335500,179131,1.206636500754148,335500
2025-03-26,338500,365000,337500,360000,537163,7.302533532041728,360000
2025-03-27,354500,365000,353000,356500,228114,-0.9722222222222222,356500
2025-03-28,360000,363000,354000,356000,188128,-0.1402524544179523,356000
2025-03-31,346000,348000,328500,334500,575113,-6.03932584269663,334500
2025-04-01,337500,337500,325500,328000,413352,-1.9431988041853512,328000
2025-04-02,330000,331000,324000,329000,300758,0.3048780487804878,329000
2025-04-03,320000,323000,310500,315000,388422,-4.25531914893617,315000
2025-04-04,311000,331000,310500,329000,363443,4.444444444444445,329000
2025-04-07,318000,331000,316000,323000,398358,-1.82370820668693,323000
2025-04-08,331000,333000,315000,318000,394764,-1.5479876160990713,318000
2025-04-09,317000,325000,314000,314000,330125,-1.257861635220126,314000
2025-04-10,335500,349500,326500,349500,777090,11.305732484076433,349500
2025-04-11,337000,341500,329000,335500,260102,-4.005722460658083,335500
2025-04-14,337500,344500,336000,343000,192936,2.235469448584203,343000
2025-04-15,342500,348500,340500,345000,171756,0.5830903790087464,345000
2025-04-16,350000,353000,341500,343000,155592,-0.5797101449275363,343000
2025-04-17,341500,346500,334500,342500,136846,-0.1457725947521866,342500
2025-04-18,344000,345000,337500,338000,70190,-1.313868613138686,338000
2025-04-21,337000,340500,332000,332500,78331,-1.6272189349112427,332500
2025-04-22,332000,337000,329000,332000,98130,-0.15037593984962408,332000
2025-04-23,339000,349500,338500,349000,231174,5.120481927710843,349000
2025-04-24,349500,350000,339000,341500,167826,-2.148997134670487,341500
2025-04-25,347500,347500,340000,343500,104822,0.5856515373352855,343500
2025-04-28,349500,349500,343000,346000,132948,0.727802037845706,346000
2025-04-29,346500,350000,343500,350000,154760,1.1560693641618496,350000
2025-04-30,347500,348500,323000,324500,471209,-7.285714285714286,324500
2025-05-02,325000,327500,320500,320500,202479,-1.2326656394453006,320500
2025-05-07,322000,324500,319000,322500,217160,0.62402496099844,322500
2025-05-08,322000,329000,319500,327500,384939,1.550387596899225,327500
2025-05-09,327500,327500,317500,318000,252119,-2.900763358778626,318000
2025-05-12,320500,322000,318000,321500,133817,1.10062893081761,321500
2025-05-13,323500,323500,310500,312000,286158,-2.9548989113530326,312000
2025-05-14,313000,315000,306000,313500,223695,0.4807692307692308,313500
2025-05-15,313500,321000,306500,307000,316371,-2.073365231259968,307000
2025-05-16,305000,307000,290000,290500,583328,-5.374592833876222,290500
2025-05-19,291500,297000,290500,291500,158255,0.34423407917383825,291500
2025-05-20,292000,293000,278000,279500,445299,-4.1166380789022305,279500
2025-05-21,278500,285000,277500,277500,179424,-0.7155635062611807,277500
2025-05-22,277000,284000,268000,274500,331567,-1.0810810810810811,274500
2025-05-23,276500,277000,266000,268000,213740,-2.3679417122040074,268000
2025-05-26,268500,280000,268500,278000,205921,3.731343283582089,278000
2025-05-27,275500,276500,268500,272500,149335,-1.9784172661870503,272500
2025-05-28,276500,290000,272500,289000,395192,6.055045871559633,289000
2025-05-29,289000,291000,283000,288000,189663,-0.34602076124567477,288000
2025-05-30,286000,290000,283500,286000,224384,-0.6944444444444444,286000
2025-06-02,290500,291500,281500,284500,174819,-0.5244755244755245,284500
2025-06-04,288000,293000,286000,288500,214348,1.4059753954305798,288500
2025-06-05,287500,295000,284500,291000,207656,0.8665511265164645,291000
2025-06-09,291500,291500,280500,285000,297462,-2.0618556701030926,285000
2025-06-10,286500,292000,285000,288500,213404,1.2280701754385965,288500
2025-06-11,291000,296000,289000,292500,278005,1.386481802426343,292500
2025-06-12,292500,304000,291000,304000,555229,3.9316239316239314,304000
2025-06-13,300000,300000,290000,296000,325863,-2.631578947368421,296000
2025-06-16,292000,293500,288000,293000,192457,-1.0135135135135136,293000
2025-06-17,298000,301500,292000,294000,243494,0.3412969283276451,294000
2025-06-18,291500,296500,290500,292000,193404,-0.6802721088435374,292000
2025-06-19,293500,294000,289000,291000,146199,-0.3424657534246575,291000
2025-06-20,291000,306000,289500,305000,498474,4.810996563573884,305000
2025-06-23,298500,300000,291000,294000,193331,-3.606557377049181,294000
2025-06-24,299500,306000,298000,300500,275626,2.2108843537414966,300500
2025-06-25,301500,301500,295000,298000,185031,-0.8319467554076538,298000
2025-06-26,299000,300500,294500,297000,162439,-0.33557046979865773,297000
2025-06-27,297500,297500,287000,288000,219699,-3.0303030303030303,288000
2025-06-30,290000,297500,290000,297000,209821,3.125,297000
2025-07-01,296500,300000,292500,297500,226370,0.16835016835016833,297500
2025-07-02,295500,303000,291500,302500,292735,1.680672268907563,302500
2025-07-03,304500,325000,303000,318500,640510,5.289256198347108,318500
2025-07-04,313000,314500,307000,310500,237717,-2.511773940345369,310500
2025-07-07,327500,331000,306500,315000,610772,1.4492753623188406,315000
2025-07-08,314000,318500,305000,307000,325080,-2.5396825396825395,307000
2025-07-09,310000,316000,302000,305000,246419,-0.6514657980456027,305000
2025-07-10,309500,318000,307000,318000,583717,4.2622950819672125,318000
2025-07-11,316000,326000,315000,321500,390914,1.10062893081761,321500
2025-07-14,321000,321000,313500,315000,191507,-2.021772939346812,315000
2025-07-15,317000,319000,314500,316500,137843,0.4761904761904762,316500
2025-07-16,315000,315500,310500,311000,155707,-1.7377567140600316,311000
2025-07-17,314500,318500,310500,317000,146499,1.929260450160772,317000
2025-07-18,317000,323000,317000,322500,281309,1.7350157728706623,322500
2025-07-21,324500,333000,320000,331000,329882,2.635658914728682,331000
2025-07-22,333000,341500,330000,333500,298394,0.7552870090634441,333500
2025-07-23,337500,339500,330000,336500,177219,0.8995502248875562,336500
2025-07-24,340500,370000,340000,368000,1038021,9.36106983655275,368000
2025-07-25,363500,366500,356500,363500,379275,-1.2228260869565217,363500
2025-07-28,369500,384000,369500,380500,716214,4.676753782668501,380500
2025-07-29,373000,394500,370000,392000,623554,3.0223390275952693,392000
2025-07-30,390500,397000,382500,393000,676449,0.25510204081632654,393000
2025-07-31,400500,403000,377000,382500,694580,-2.6717557251908395,382500
2025-08-01,382500,385000,371500,373000,339780,-2.4836601307189543,373000
2025-08-04,379000,381000,369000,375500,299735,0.6702412868632708,375500
2025-08-05,380500,393500,380000,386500,457186,2.929427430093209,386500
2025-08-06,382500,391000,379500,384000,308979,-0.646830530401035,384000
2025-08-07,387000,390000,380500,386500,208461,0.6510416666666667,386500
2025-08-08,385000,385500,374000,378500,268294,-2.069857697283312,378500
2025-08-11,382500,390000,380000,389000,317685,2.7741083223249667,389000
2025-08-12,384500,394500,382500,388500,199075,-0.12853470437017994,388500
